01e8cec2-bd03-43c2-9db4-f0d7b6b0dcef,62110039-def1-4011-b205-916d1d6dabd3,Kec. Pelaihari
01edab22-2a89-4cd9-b2b3-65465438391d,14ebb88a-f9d1-446d-b57c-3a58d7a1ca99,Kec. Limpung
020617af-7340-40ba-a347-d0ad3e4d7154,a573baf3-ba03-4d80-9a0a-32f31a338f81,Kec. Muara Tabir
020850a9-0359-4f6c-aeb8-7a50a4138c44,558babab-fca5-49ab-8f76-21d7f9bd2552,Kec. Anggi Gida
0210ce30-4693-4080-ae1f-2de26eabd8d9,1bbbb268-9f17-478e-89e0-f94d830d3f3f,Kec. Ueesi
0218e62d-80d8-4189-af3e-a0ec943c35b6,22773d82-68e2-427c-9b5d-229021c39d01,Kec. Kambu
021c0f78-288a-4523-8964-506560fa2a4e,f8698148-82fa-4099-aeb1-7b03fad60bfc,Kec. Aesesa Selatan
02296deb-948d-4bfd-9821-ec5986d8a3ef,185a5c1c-74d6-4847-8a08-c9e20bdf5b0f,Kec. Kuta Malaka
0230c715-0340-4e8c-aa74-a65c26bea405,88c07cfc-6746-4649-8b2d-c760b3095178,Kec. Ayah
023304df-2dc0-4261-a8fe-8fd93caeb065,67ecbaaf-e387-40b4-9c85-f616c050309a,Kec. Jabung
02391272-451f-4570-b5bf-0b665c3c2c9a,9e27c10b-cdac-4c68-9ce6-3f7f505a5c68,Kec. Pekalongan Timur
023fb383-d273-4ac9-a831-80bc05865512,13e382da-2160-4eb6-afb8-d765a1bbb0c2,Kec. Pasir Putih
02424595-7eda-40a1-b337-3144df9eaba2,4364dd4e-231f-4565-9993-83ab276ac511,Kec. Siantan
0245fd45-b836-46c9-ae90-7435d2cf0c6e,0cb7a2ed-ac64-4cbc-905d-8e3425ac5351,Kec. Kaledupa Selatan
02485cfe-41cd-4697-8ecc-ccbe5af46525,4f876894-eec7-4dd2-95be-d30ce02ea651,Kec. Pecangaan
0261d1fb-948d-40e2-b8b9-ddfa8f108a63,562f8f2f-9533-4ac5-8832-d17552134aba,Kec. Bontoharu
02636664-4409-4409-bff9-03b2eeda3b50,49584d41-4a3e-48e6-b62a-38649f27e4cb,Kec. Cikalongwetan
026ed16a-6c1c-4c93-9185-91648caa6618,cec53ae0-951a-4051-b1a8-a67363f85713,Kec. Dumoga Utara
0276c5d3-f0e4-41d6-a226-24968602cca5,185a5c1c-74d6-4847-8a08-c9e20bdf5b0f,Kec. Seulimeum
027bf933-9dc9-4576-afc7-dbf377985464,a49466df-4fb9-42fc-8104-3ab7a2654c8c,Kec. Mulak Ulu
02801da9-e530-4216-ba72-9bf9872d40b3,88ff6627-e92b-4605-9158-d0e1ef77bb07,Kec. Ponggok
02809e6f-d1bf-43e3-bd01-6ef6c1b2f8b0,a6dc4919-a7e0-43bf-b707-62cd4ed79723,Kec. Mijen
02905a0f-0afa-42df-b69e-096bec0d9da8,18a70446-292e-4f4a-9e18-f62549334600,Kec. Kota Agung Barat
02947d7e-a363-4adb-b270-f7220743e4e1,d072ebcf-5502-4384-b54f-0e01a92bd6fb,Kec. Pituruh
02995c64-99e8-4ab4-962b-cc8c7cc9a940,dcd65111-da32-4ae0-ac86-6fa308e643f2,Kec. Abung Tinggi
02ab7834-420a-4608-ba4c-60e0bac9f435,6f5a5d96-2e87-4fc9-8778-1ba592933097,Kec. Rembon
02b02a4e-341c-49db-9932-a69828465666,ad7b9d12-b2d0-4600-aff6-b59384eaa400,Kec. Plandaan
02b236d9-62b4-42d1-bce2-a4db4296a1b4,81a8a730-652b-4912-8232-e322052a92d9,Kec. Ciasem
02d747b7-5407-4d27-bad2-fe658a8568c0,970bad0b-df84-498f-9807-85581c040299,Kec. Skanto
02dbceab-658f-4dc3-b777-814657f02a34,6ebd6ec2-c8da-43d6-af2c-a6f109377b9f,Kec. Kepulauan Botanglomang
02e03f05-dfab-415a-a707-0d7f0e09f1cd,81a8a730-652b-4912-8232-e322052a92d9,Kec. Blanakan
02e79884-abfc-40da-b145-58649ed8e6b6,188dd2d3-b798-43b9-88dc-7565cdf31eb5,Kec. Sumur
0308c384-711e-4524-bb00-5d485c93520a,8796f174-0a70-458c-9ba2-570339ebee11,Kec. Cicantayan
031ca29d-3ec3-4713-9f64-2faab20abbc4,7ac7654c-af4d-4d97-b3cf-5ec94b6d2909,Kec. Mollo Utara
0320b852-71a9-40f3-ba42-194bc23de9f1,db25b2be-5706-4198-b963-89d3e40a35e5,Kec. Soloikma
